id,pesid,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_principal,causa_acidente,ordem_tipo_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,id_veiculo,tipo_veiculo,marca,ano_fabricacao_veiculo,tipo_envolvido,estado_fisico,idade,sexo,ilesos,feridos_leves,feridos_graves,mortos,latitude,longitude,regional,delegacia,uop,marca_limpa,modelo,gravidade,regiao,hora,periodo
670124,1512484,2025-03-28,sexta-feira,17:17:00,TO,153,146,NOVA OLINDA,Sim,Reação tardia ou ineficiente do condutor,2,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Rotatória,Sim,1206746,Motoneta,HONDA/BIZ 110I,2020,Passageiro,Lesões Leves,48,Feminino,0,1,0,0,-7.7001577,-48.4351682,SPRF-TO,DEL02-TO,UOP01-DEL02-TO,HONDA,BIZ 110I,Leve,Norte,17,Tarde
699008,1555261,2025-06-18,quarta-feira,19:18:00,PR,116,126,FAZENDA RIO GRANDE,Não,Reação tardia ou ineficiente do condutor,1,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Múltipla,Reta;Interseção de Vias,Sim,1240998,Motocicleta,HONDA/CB 500X,2021,Condutor,Lesões Leves,22,Masculino,0,1,0,0,-25.64079566,-49.31302277,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,HONDA,CB 500X,Leve,Sul,19,Noite
670910,1514250,2025-04-01,terça-feira,13:00:00,MG,146,"482,2",POCOS DE CALDAS,Sim,Demais falhas mecânicas ou elétricas,1,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1208220,Caminhonete,VW/SAVEIRO CS RB MPI,2022,Condutor,Lesões Leves,51,Masculino,0,1,0,0,-21.794397,-46.444042,SPRF-MG,DEL09-MG,UOP01-DEL09-MG,VW,SAVEIRO CS RB MPI,Leve,Sudeste,13,Tarde
669500,1510922,2025-03-25,terça-feira,12:25:00,PR,376,501,PONTA GROSSA,Sim,Reação tardia ou ineficiente do condutor,4,Colisão frontal,Sem Vítimas,Pleno dia,Crescente,Sol,Dupla,Reta,Sim,1205387,Automóvel,CHEV/ONIX PLUS 10TMT LTZ,2019,Passageiro,Ileso,42,Masculino,1,0,0,0,-25.162776,-50.121944,SPRF-PR,DEL03-PR,UOP04-DEL03-PR,CHEV,ONIX PLUS 10TMT LTZ,Sem Feridos,Sul,12,Tarde
662980,1495307,2025-02-22,sábado,19:05:00,SE,101,87,NOSSA SENHORA DO SOCORRO,Sim,Ingestão de álcool pelo condutor,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Aclive;Reta;Em Obras,Não,1193106,Automóvel,HYUNDAI/HB20S 10M EVOLUT,2022,Condutor,Ileso,49,Masculino,1,0,0,0,-10.8669722,-37.1349194,SPRF-SE,DEL01-SE,UOP01-DEL01-SE,HYUNDAI,HB20S 10M EVOLUT,Sem Feridos,Nordeste,19,Noite
705339,1570559,2025-06-23,segunda-feira,06:45:00,RJ,393,104,SAPUCAIA,Sim,Ausência de reação do condutor,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1253406,Caminhão,M.BENZ/ATRON 1319,2012,Passageiro,Ileso,29,Masculino,1,0,0,0,-21.87907957,-42.67941141,SPRF-RJ,DEL05-RJ,UOP01-DEL05-RJ,M.BENZ,ATRON 1319,Sem Feridos,Sudeste,6,Manhã
673940,1521541,2025-04-15,terça-feira,21:50:00,PR,369,"375,1",MAMBORE,Sim,Ultrapassagem Indevida,2,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Reta;Declive,Não,1214157,Automóvel,RENAULT/KWID LIFE 10MT,2018,Passageiro,Óbito,30,Masculino,0,0,0,1,-24.28533901,-52.55401958,SPRF-PR,DEL04-PR,UOP03-DEL04-PR,RENAULT,KWID LIFE 10MT,Fatal,Sul,21,Noite
655453,1478060,2025-01-16,quinta-feira,14:45:00,MG,381,383,SAO GONCALO DO RIO ABAIXO,Sim,Reação tardia ou ineficiente do condutor,2,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,1178546,Automóvel,FIAT/PALIO FIRE ECONOMY,2011,Passageiro,Lesões Leves,16,Masculino,0,1,0,0,-19.81468814,-43.39749222,SPRF-MG,DEL01-MG,UOP01-DEL01-MG,FIAT,PALIO FIRE ECONOMY,Leve,Sudeste,14,Tarde
693047,,2025-05-22,quinta-feira,19:45:00,RO,364,691,CANDEIAS DO JAMARI,Não,Velocidade Incompatível,1,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Sim,1229437,Reboque,R/LIBRELATO DLCBQRI2 2E,2023,,,,,,,,,-8.79353905,-63.66068184,SPRF-RO,DEL01-RO,UOP01-DEL01-RO,R,LIBRELATO DLCBQRI2 2E,Sem Feridos,Norte,19,Noite
657507,1481338,2025-01-26,domingo,16:30:00,MG,116,"704,1",MURIAE,Não,Reação tardia ou ineficiente do condutor,1,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta,Sim,1182426,Motocicleta,HONDA/XRE 300,2011,Passageiro,Lesões Leves,22,Feminino,0,1,0,0,-21.13416858,-42.38722798,SPRF-MG,DEL07-MG,UOP02-DEL07-MG,HONDA,XRE 300,Leve,Sudeste,16,Tarde
672181,1517410,2025-04-07,segunda-feira,13:00:00,AL,316,"239,9",ATALAIA,Sim,Reação tardia ou ineficiente do condutor,4,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Curva;Declive,Não,1210732,Automóvel,FIAT/ARGO DRIVE 1.3 AT,2023,Condutor,Óbito,79,Feminino,0,0,0,1,-9.50400575,-36.05133533,SPRF-AL,DEL01-AL,UOP01-DEL01-AL,FIAT,ARGO DRIVE 1.3 AT,Fatal,Nordeste,13,Tarde
691127,1536395,2025-05-13,terça-feira,22:20:00,SC,282,16,PALHOCA,Sim,Conversão proibida,2,Tombamento,Sem Vítimas,Plena Noite,Decrescente,Chuva,Simples,Reta,Sim,1225637,Motocicleta,HONDA/CG 160 START,2024,Condutor,Ileso,21,Masculino,1,0,0,0,-27.656194,-48.68007,SPRF-SC,DEL01-SC,UOP02-DEL01-SC,HONDA,CG 160 START,Sem Feridos,Sul,22,Noite
663936,,2025-02-27,quinta-feira,05:15:00,SE,101,153,ESTANCIA,Sim,Sinalização mal posicionada,1,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1194854,Semireboque,SR/LIBRELATO CACAENCR 3E,2013,,,,,,,,,-11.282715,-37.450113,SPRF-SE,DEL02-SE,UOP01-DEL02-SE,SR,LIBRELATO CACAENCR 3E,Sem Feridos,Nordeste,5,Manhã
691570,,2025-05-16,sexta-feira,03:25:00,SC,280,"262,8",CANOINHAS,Não,Conversão proibida,1,Colisão transversal,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Simples,Reta;Interseção de Vias;Declive,Não,1227824,Semireboque,SR/RANDON SR TM FL 02E,2021,,,,,,,,,-26.262625,-50.666805,SPRF-SC,DEL06-SC,UOP04-DEL06-SC,SR,RANDON SR TM FL 02E,Sem Feridos,Sul,3,Madrugada
661134,,2025-01-17,sexta-feira,11:00:00,AM,319,472,TAPAUA,Sim,Reação tardia ou ineficiente do condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,1189406,Semireboque,SR/RANDON SR CA,2013,,,,,,,,,-6.08030506,-62.55837191,SPRF-AM,DEL01-AM,UOP04-DEL01-AM,SR,RANDON SR CA,Sem Feridos,Norte,11,Manhã
700923,1560132,2025-06-27,sexta-feira,17:50:00,GO,153,417,ANAPOLIS,Sim,Demais falhas mecânicas ou elétricas,1,Incêndio,Sem Vítimas,Anoitecer,Crescente,Céu Claro,Dupla,Declive;Reta,Não,1244980,Caminhonete,GM/S10 2.2 S,1998,Passageiro,Ileso,37,Feminino,1,0,0,0,-16.178247,-49.042777,SPRF-GO,DEL02-GO,UOP01-DEL02-GO,GM,S10 2.2 S,Sem Feridos,Centro-Oeste,17,Tarde
695121,1545867,2025-06-01,domingo,12:10:00,RJ,465,20,NOVA IGUACU,Sim,Acessar a via sem observar a presença dos outros veículos,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,1233290,Caminhonete,REANAULT/OROCH 16 4X2,2018,Condutor,Ileso,57,Masculino,1,0,0,0,-22.85394112,-43.60181507,SPRF-RJ,DEL06-RJ,UOP02-DEL06-RJ,REANAULT,OROCH 16 4X2,Sem Feridos,Sudeste,12,Tarde
694333,1543959,2025-05-28,quarta-feira,15:55:00,PR,376,668,GUARATUBA,Sim,Velocidade Incompatível,1,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Declive,Não,1231794,Caminhão-trator,IVECO/EUROTECH 450E37TN1,2005,Condutor,Lesões Leves,36,Masculino,0,1,0,0,-25.86894,-48.93386571,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,IVECO,EUROTECH 450E37TN1,Leve,Sul,15,Tarde
687536,1528021,2025-04-26,sábado,21:20:00,GO,452,3,RIO VERDE,Não,Ausência de reação do condutor,1,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Não,1218939,Motocicleta,HONDA/CG 150 TITAN ES,2007,Condutor,Lesões Leves,49,Masculino,0,1,0,0,-17.8017301,-50.9487985,SPRF-GO,DEL04-GO,UOP01-DEL04-GO,HONDA,CG 150 TITAN ES,Leve,Centro-Oeste,21,Noite
657810,,2025-01-28,terça-feira,01:30:00,SC,101,"149,5",ITAPEMA,Sim,Ingestão de álcool pelo condutor,2,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Dupla,Reta,Sim,1182995,Semireboque,SR/PASTRE SRBA 2EDT,2022,,,,,,,,,-27.1089649,-48.61277586,SPRF-SC,DEL04-SC,UOP03-DEL04-SC,SR,PASTRE SRBA 2EDT,Sem Feridos,Sul,1,Madrugada
693584,1542225,2025-05-25,domingo,08:00:00,MA,316,231,BOM JARDIM,Sim,Ingestão de álcool pelo condutor,2,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,1230321,Utilitário,I/TOYOTA HILUX SWSRXA4FD,2019,Condutor,Ileso,38,Masculino,1,0,0,0,-3.546355,-45.604357,SPRF-MA,DEL02-MA,UOP01-DEL02-MA,I,TOYOTA HILUX SWSRXA4FD,Sem Feridos,Nordeste,8,Manhã
696251,1548666,2025-06-06,sexta-feira,10:30:00,MS,267,445,GUIA LOPES DA LAGUNA,Não,Ultrapassagem Indevida,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1235552,Automóvel,FIAT/UNO MILLE FIRE FLEX,2006,Condutor,Ileso,43,Feminino,1,0,0,0,-21.47975547,-55.85129285,SPRF-MS,DEL05-MS,UOP01-DEL05-MS,FIAT,UNO MILLE FIRE FLEX,Sem Feridos,Centro-Oeste,10,Manhã
688607,1530369,2025-05-02,sexta-feira,07:31:00,SP,116,227,GUARULHOS,Sim,Trafegar com motocicleta (ou similar) entre as faixas,1,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Múltipla,Reta;Em Obras;Declive,Sim,1220852,Automóvel,FIAT/PALIO ATTRACTIV 1.0,2014,Passageiro,Ileso,72,Feminino,1,0,0,0,-23.4986337,-46.5598712,SPRF-SP,DEL01-SP,UOP01-DEL01-SP,FIAT,PALIO ATTRACTIV 1.0,Sem Feridos,Sudeste,7,Manhã
673518,1520486,2025-04-13,domingo,18:15:00,MG,116,206,CARAI,Não,Ausência de reação do condutor,1,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Sim,,,,,Pedestre,Óbito,36,Masculino,0,0,0,1,-17.291024,-41.518289,SPRF-MG,DEL11-MG,UOP01-DEL11-MG,,,Fatal,Sudeste,18,Noite
688130,1529134,2025-04-29,terça-feira,17:20:00,RO,364,424,JARU,Não,Área urbana sem a presença de local apropriado para a travessia de pedestres,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,1219854,Motocicleta,HONDA/CG 160 FAN,2023,Condutor,Lesões Leves,56,Masculino,0,1,0,0,-10.43975376,-62.46903118,SPRF-RO,DEL03-RO,UOP02-DEL03-RO,HONDA,CG 160 FAN,Leve,Norte,17,Tarde
690804,1535668,2025-05-12,segunda-feira,11:00:00,PR,116,19,CURITIBA,Sim,Mal súbito do condutor,1,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,1225011,Ônibus,M.BENZ/MPOLO TORINO U,2022,Condutor,Lesões Leves,56,Masculino,0,1,0,0,-25.38862045,-49.20130491,SPRF-PR,DEL01-PR,UOP02-DEL01-PR,M.BENZ,MPOLO TORINO U,Leve,Sul,11,Manhã
667730,1506763,2025-03-16,domingo,18:00:00,PI,407,538,JACOBINA DO PIAUI,Não,Ausência de reação do condutor,2,Queda de ocupante de veículo,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,1202016,Ciclomotor,I/HAOJIAN AVELLOZ AZ1,2024,Condutor,Lesões Graves,21,Masculino,0,0,1,0,-7.860688,-41.207317,SPRF-PI,DEL04-PI,UOP01-DEL04-PI,I,HAOJIAN AVELLOZ AZ1,Grave,Nordeste,18,Noite
700990,1562151,2025-06-27,sexta-feira,20:30:00,MS,419,326,NIOAQUE,Sim,Reação tardia ou ineficiente do condutor,1,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1244919,Caminhonete,FIAT/STRADA WORKING CD,2015,Passageiro,Lesões Graves,44,Feminino,0,0,1,0,-21.075805,-55.801628,SPRF-MS,DEL03-MS,UOP01-DEL03-MS,FIAT,STRADA WORKING CD,Grave,Centro-Oeste,20,Noite
694379,,2025-05-29,quinta-feira,04:17:00,SC,163,"122,5",DIONISIO CERQUEIRA,Não,Velocidade Incompatível,2,Colisão com objeto,Sem Vítimas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Retorno Regulamentado;Curva,Não,1231880,Semireboque,SR/FACCHINI SRF 4CA,2024,,,,,,,,,-26.31086656,-53.54726169,SPRF-SC,DEL07-SC,UOP03-DEL07-SC,SR,FACCHINI SRF 4CA,Sem Feridos,Sul,4,Madrugada
703907,1567160,2025-06-20,sexta-feira,18:00:00,PR,116,124,CURITIBA,Sim,Manobra de mudança de faixa,1,Colisão traseira,Com Vítimas Feridas,Anoitecer,Crescente,Nublado,Dupla,Reta,Não,1250623,Automóvel,FORD/KA,1999,Condutor,Ileso,,Masculino,1,0,0,0,-25.58620703,-49.31436887,SPRF-PR,DEL01-PR,UOP03-DEL01-PR,FORD,KA,Sem Feridos,Sul,18,Noite
698841,1554745,2025-06-18,quarta-feira,00:10:00,AL,101,"141,9",SAO MIGUEL DOS CAMPOS,Sim,Demais falhas mecânicas ou elétricas,1,Incêndio,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,1240638,Automóvel,CHEV/ONIX PLUS 10MT LT2,2020,Passageiro,Ileso,55,Feminino,1,0,0,0,-9.84033247,-36.13574982,SPRF-AL,DEL02-AL,UOP01-DEL02-AL,CHEV,ONIX PLUS 10MT LT2,Sem Feridos,Nordeste,0,Madrugada
698473,1553781,2025-06-16,segunda-feira,07:50:00,DF,20,"8,1",BRASILIA,Sim,Ausência de reação do condutor,3,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Declive;Reta,Sim,,,,,Testemunha,Não Informado,,Não Informado,0,0,0,0,-15.656921,-47.789114,SPRF-DF,DEL02-DF,UOP01-DEL02-DF,,,Sem Feridos,Centro-Oeste,7,Manhã
697044,1550490,2025-06-09,segunda-feira,15:15:00,SC,282,"510,4",XANXERE,Não,Condutor Dormindo,2,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1236977,Caminhão,VOLVO/VM 270 6X2R,2020,Condutor,Ileso,48,Masculino,1,0,0,0,-26.896309,-52.463402,SPRF-SC,DEL07-SC,UOP01-DEL07-SC,VOLVO,VM 270 6X2R,Sem Feridos,Sul,15,Tarde
661622,1491924,2025-02-15,sábado,20:00:00,PB,361,78,PIANCO,Sim,Transitar na contramão,3,Tombamento,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1190326,Motocicleta,HONDA/CG 150 TITAN KS,2008,Condutor,Óbito,51,Masculino,0,0,0,1,-7.18552414,-37.877191,SPRF-PB,DEL03-PB,UOP01-DEL03-PB,HONDA,CG 150 TITAN KS,Fatal,Nordeste,20,Noite
659786,1487489,2025-02-07,sexta-feira,10:20:00,MG,381,"740,1",TRES CORACOES,Não,Reação tardia ou ineficiente do condutor,2,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1186909,Caminhão,FORD/CARGO 2429 L,2013,Condutor,Lesões Leves,25,Masculino,0,1,0,0,-21.6193566,-45.24913194,SPRF-MG,DEL16-MG,UOP02-DEL16-MG,FORD,CARGO 2429 L,Leve,Sudeste,10,Manhã
669146,1510055,2025-03-23,domingo,12:00:00,MG,251,334,RUBELITA,Não,Velocidade Incompatível,1,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Curva;Declive,Não,1204677,Caminhão-trator,VOLVO/FM 370 4X2T,2010,Condutor,Ileso,32,Masculino,1,0,0,0,-16.264152,-42.410249,SPRF-MG,DEL12-MG,UOP02-DEL12-MG,VOLVO,FM 370 4X2T,Sem Feridos,Sudeste,12,Tarde
660222,1488427,2025-02-09,domingo,05:40:00,PB,412,43,SAO JOAO DO CARIRI,Sim,Ausência de reação do condutor,2,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Reta,Não,1187678,Utilitário,I/HYUNDAI VERACRUZ 3.8V6,2008,Condutor,Ileso,54,Masculino,1,0,0,0,-7.337673,-36.428707,SPRF-PB,DEL02-PB,UOP02-DEL02-PB,I,HYUNDAI VERACRUZ 3.8V6,Sem Feridos,Nordeste,5,Manhã
665292,1500797,2025-03-05,quarta-feira,10:50:00,ES,262,"105,4",VENDA NOVA DO IMIGRANTE,Não,Condutor deixou de manter distância do veículo da frente,3,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Declive,Sim,1197393,Motocicleta,HONDA/CG 160 START,2024,Condutor,Lesões Leves,20,Masculino,0,1,0,0,-20.32507871,-41.14126408,SPRF-ES,DEL01-ES,UOP02-DEL01-ES,HONDA,CG 160 START,Leve,Sudeste,10,Manhã
688851,1530962,2025-04-05,sábado,23:00:00,BA,101,579,CAMACAN,Não,Ultrapassagem Indevida,1,Colisão lateral sentido oposto,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1221302,Caminhão-trator,SCANIA/P 360 A6X2,2013,Condutor,Lesões Leves,53,Masculino,0,1,0,0,-15.349358,-39.501968,SPRF-BA,DEL05-BA,UOP02-DEL05-BA,SCANIA,P 360 A6X2,Leve,Nordeste,23,Noite
652531,1467751,2025-01-01,quarta-feira,09:45:00,SC,101,368,ICARA,Sim,Condutor Dormindo,1,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1173020,Automóvel,HONDA/CITY EXL FLEX,2010,Condutor,Lesões Graves,32,Masculino,0,0,1,0,-28.6957326,-49.17347228,SPRF-SC,DEL02-SC,UOP01-DEL02-SC,HONDA,CITY EXL FLEX,Grave,Sul,9,Manhã
668429,1508406,2025-03-20,quinta-feira,09:25:00,GO,452,"5,2",RIO VERDE,Não,Velocidade Incompatível,1,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Simples,Reta;Aclive,Não,1203366,Camioneta,RENAULT/DUSTER 20 D 4X4,2013,Passageiro,Ileso,65,Masculino,1,0,0,0,-17.81187,-50.859382,SPRF-GO,DEL04-GO,UOP01-DEL04-GO,RENAULT,DUSTER 20 D 4X4,Sem Feridos,Centro-Oeste,9,Manhã
699361,1556115,2025-06-20,sexta-feira,13:20:00,ES,101,146,LINHARES,Sim,Condutor deixou de manter distância do veículo da frente,2,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1241703,Motocicleta,YAMAHA/FZ15 FAZER ABS,2024,Passageiro,Lesões Leves,21,Feminino,0,1,0,0,-19.36897633,-40.06529117,SPRF-ES,DEL04-ES,UOP01-DEL04-ES,YAMAHA,FZ15 FAZER ABS,Leve,Sudeste,13,Tarde
673723,1520944,2025-04-14,segunda-feira,18:45:00,MG,40,"447,3",CAETANOPOLIS,Não,Ingestão de álcool pelo condutor,2,Tombamento,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta;Interseção de Vias,Sim,1213710,Motocicleta,HONDA/CG 150 TITAN EX,2011,Condutor,Lesões Graves,28,Masculino,0,0,1,0,-19.29665,-44.38161,SPRF-MG,DEL02-MG,UOP01-DEL02-MG,HONDA,CG 150 TITAN EX,Grave,Sudeste,18,Noite
671329,,2025-04-03,quinta-feira,17:00:00,RJ,116,248,PIRAI,Não,Reação tardia ou ineficiente do condutor,1,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Dupla,Declive,Não,1209812,Semireboque,SR/FACCHINI SRF QRCLTP,2024,,,,,,,,,-22.60959364,-43.93169761,SPRF-RJ,DEL07-RJ,UOP01-DEL07-RJ,SR,FACCHINI SRF QRCLTP,Sem Feridos,Sudeste,17,Tarde
654892,1474386,2025-01-13,segunda-feira,14:49:00,PR,280,"293,5",FLOR DA SERRA DO SUL,Sim,Desrespeitar a preferência no cruzamento,1,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Reta;Interseção de Vias,Não,1177490,Caminhão-trator,SCANIA/R 440 A6X4,2013,Condutor,Ileso,55,Masculino,1,0,0,0,-26.25026574,-53.33540044,SPRF-PR,DEL02-PR,UOP01-DEL02-PR,SCANIA,R 440 A6X4,Sem Feridos,Sul,14,Tarde
687797,1529726,2025-04-28,segunda-feira,06:26:00,DF,70,"15,5",BRASILIA,Sim,Mal súbito do condutor,2,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta,Sim,1219173,Automóvel,FIAT/PALIO EX,1999,Passageiro,Ileso,21,Feminino,1,0,0,0,-15.79635662,-48.19504648,SPRF-DF,DEL03-DF,UOP02-DEL03-DF,FIAT,PALIO EX,Sem Feridos,Centro-Oeste,6,Manhã
657401,1481056,2025-01-26,domingo,05:20:00,PR,376,"592,2",CURITIBA,Sim,Condutor deixou de manter distância do veículo da frente,1,Colisão traseira,Sem Vítimas,Amanhecer,Decrescente,Nublado,Dupla,Reta,Sim,1182232,Caminhão-trator,VOLVO/FH 440 6X2T,2010,Condutor,Ileso,65,Masculino,1,0,0,0,-25.43777559,-49.3649123,SPRF-PR,DEL03-PR,UOP03-DEL03-PR,VOLVO,FH 440 6X2T,Sem Feridos,Sul,5,Manhã
656207,1478066,2025-01-20,segunda-feira,08:50:00,PA,230,109,MARABA,Não,Velocidade Incompatível,2,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,1179973,Automóvel,CHEV/ONIX 10MT HB,0,Condutor,Não Informado,,Não Informado,0,0,0,0,-5.37536896,-49.02246799,SPRF-PA,DEL03-PA,UOP01-DEL03-PA,CHEV,ONIX 10MT HB,Sem Feridos,Norte,8,Manhã
655178,,2025-01-15,quarta-feira,07:00:00,MS,376,"125,4",IVINHEMA,Sim,Manobra de mudança de faixa,1,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1179285,Reboque,REB/VITORIA LBM BA,2018,,,,,,,,,-22.3464942,-53.7333601,SPRF-MS,DEL04-MS,UOP04-DEL04-MS,REB,VITORIA LBM BA,Sem Feridos,Centro-Oeste,7,Manhã
664028,1497714,2025-02-27,quinta-feira,09:35:00,RO,364,"346,1",JI-PARANA,Não,Ausência de reação do condutor,2,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Nublado,Simples,Aclive;Reta,Sim,1194977,Automóvel,TOYOTA/COROLLA XEI20FLEX,2016,Condutor,Ileso,50,Masculino,1,0,0,0,-10.864618,-61.97086,SPRF-RO,DEL02-RO,UOP01-DEL02-RO,TOYOTA,COROLLA XEI20FLEX,Sem Feridos,Norte,9,Manhã
652670,1468139,2025-01-01,quarta-feira,22:00:00,PR,376,"666,4",GUARATUBA,Sim,Velocidade Incompatível,1,Capotamento,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Dupla,Aclive;Curva,Não,1173288,Automóvel,RENAULT/KWID ZEN 10MT,2019,Condutor,Ileso,26,Masculino,1,0,0,0,-25.86037408,-48.95087256,SPRF-PR,DEL01-PR,UOP04-DEL01-PR,RENAULT,KWID ZEN 10MT,Sem Feridos,Sul,22,Noite
667983,1507435,2025-03-18,terça-feira,07:45:00,RJ,116,178,NOVA IGUACU,Sim,Ausência de reação do condutor,1,Queda de ocupante de veículo,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,1202535,Automóvel,GM/CLASSIC LIFE,2008,Condutor,Ileso,47,Masculino,1,0,0,0,-22.74439,-43.449206,SPRF-RJ,DEL06-RJ,UOP01-DEL06-RJ,GM,CLASSIC LIFE,Sem Feridos,Sudeste,7,Manhã
685492,1522598,2025-04-17,quinta-feira,13:01:00,AC,364,132,RIO BRANCO,Sim,Transitar na contramão,1,Colisão transversal,Com Vítimas Fatais,Pleno dia,Crescente,Chuva,Simples,Reta;Declive,Sim,1214957,Caminhonete,I/FORD RANGER LTDCD4A32C,2021,Condutor,Ileso,28,Masculino,1,0,0,0,-10.00909412,-67.84609616,SPRF-AC,DEL01-AC,UOP01-DEL01-AC,I,FORD RANGER LTDCD4A32C,Sem Feridos,Norte,13,Tarde
688709,1530653,2025-05-02,sexta-feira,17:40:00,PR,376,601,CURITIBA,Não,Manobra de mudança de faixa,2,Tombamento,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Curva,Não,1221060,Motocicleta,HONDA/CG 150 TITAN KS,2008,Condutor,Lesões Leves,38,Masculino,0,1,0,0,-25.51960355,-49.33526516,SPRF-PR,DEL01-PR,UOP06-DEL01-PR,HONDA,CG 150 TITAN KS,Leve,Sul,17,Tarde
667343,1506371,2025-03-15,sábado,04:30:00,PR,153,50,SANTO ANTONIO DA PLATINA,Não,Entrada inopinada do pedestre,1,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Ponte;Reta;Declive,Não,1201743,Caminhão,VW/8.160 DRC 4X2,2013,Condutor,Ileso,58,Masculino,1,0,0,0,-23.37062,-50.064442,SPRF-PR,DEL07-PR,UOP04-DEL07-PR,VW,8.160 DRC 4X2,Sem Feridos,Sul,4,Madrugada
